value_exc_vat,value_inc_vat,valid_from,valid_to,payment_method
14.51,15.2355,2025-07-09 12:00:00+00:00,2025-07-09 12:30:00+00:00,
14.51,15.2355,2025-07-09 12:30:00+00:00,2025-07-09 13:00:00+00:00,
14.04,14.742,2025-07-09 13:00:00+00:00,2025-07-09 13:30:00+00:00,
13.74,14.427,2025-07-09 13:30:00+00:00,2025-07-09 14:00:00+00:00,
14.7,15.435,2025-07-09 14:00:00+00:00,2025-07-09 14:30:00+00:00,
13.34,14.007,2025-07-09 14:30:00+00:00,2025-07-09 15:00:00+00:00,
26.2,27.51,2025-07-09 15:00:00+00:00,2025-07-09 15:30:00+00:00,
26.8,28.14,2025-07-09 15:30:00+00:00,2025-07-09 16:00:00+00:00,
29.92,31.416,2025-07-09 16:00:00+00:00,2025-07-09 16:30:00+00:00,
29.09,30.5445,2025-07-09 16:30:00+00:00,2025-07-09 17:00:00+00:00,
30.38,31.899,2025-07-09 17:00:00+00:00,2025-07-09 17:30:00+00:00,
31.7,33.285,2025-07-09 17:30:00+00:00,2025-07-09 18:00:00+00:00,
22.4,23.52,2025-07-09 18:00:00+00:00,2025-07-09 18:30:00+00:00,
22.48,23.604,2025-07-09 18:30:00+00:00,2025-07-09 19:00:00+00:00,
22.0,23.1,2025-07-09 19:00:00+00:00,2025-07-09 19:30:00+00:00,
21.8,22.89,2025-07-09 19:30:00+00:00,2025-07-09 20:00:00+00:00,
20.8,21.84,2025-07-09 20:00:00+00:00,2025-07-09 20:30:00+00:00,
18.9,19.845,2025-07-09 20:30:00+00:00,2025-07-09 21:00:00+00:00,
17.6,18.48,2025-07-09 21:00:00+00:00,2025-07-09 21:30:00+00:00,
14.14,14.847,2025-07-09 21:30:00+00:00,2025-07-09 22:00:00+00:00,
18.5,19.425,2025-07-09 22:00:00+00:00,2025-07-09 22:30:00+00:00,
17.21,18.0705,2025-07-09 22:30:00+00:00,2025-07-09 23:00:00+00:00,
17.0,17.85,2025-07-09 23:00:00+00:00,2025-07-09 23:30:00+00:00,
16.02,16.821,2025-07-09 23:30:00+00:00,2025-07-10 00:00:00+00:00,
15.4,16.17,2025-07-10 00:00:00+00:00,2025-07-10 00:30:00+00:00,
15.44,16.212,2025-07-10 00:30:00+00:00,2025-07-10 01:00:00+00:00,
14.22,14.931,2025-07-10 01:00:00+00:00,2025-07-10 01:30:00+00:00,
13.06,13.713,2025-07-10 01:30:00+00:00,2025-07-10 02:00:00+00:00,
14.0,14.7,2025-07-10 02:00:00+00:00,2025-07-10 02:30:00+00:00,
14.07,14.7735,2025-07-10 02:30:00+00:00,2025-07-10 03:00:00+00:00,
13.92,14.616,2025-07-10 03:00:00+00:00,2025-07-10 03:30:00+00:00,
14.02,14.721,2025-07-10 03:30:00+00:00,2025-07-10 04:00:00+00:00,
14.3,15.015,2025-07-10 04:00:00+00:00,2025-07-10 04:30:00+00:00,
14.16,14.868,2025-07-10 04:30:00+00:00,2025-07-10 05:00:00+00:00,
15.88,16.674,2025-07-10 05:00:00+00:00,2025-07-10 05:30:00+00:00,
19.2,20.16,2025-07-10 05:30:00+00:00,2025-07-10 06:00:00+00:00,
17.42,18.291,2025-07-10 06:00:00+00:00,2025-07-10 06:30:00+00:00,
18.88,19.824,2025-07-10 06:30:00+00:00,2025-07-10 07:00:00+00:00,
17.1,17.955,2025-07-10 07:00:00+00:00,2025-07-10 07:30:00+00:00,
16.66,17.493,2025-07-10 07:30:00+00:00,2025-07-10 08:00:00+00:00,
15.31,16.0755,2025-07-10 08:00:00+00:00,2025-07-10 08:30:00+00:00,
14.96,15.708,2025-07-10 08:30:00+00:00,2025-07-10 09:00:00+00:00,
13.5,14.175,2025-07-10 09:00:00+00:00,2025-07-10 09:30:00+00:00,
12.8,13.44,2025-07-10 09:30:00+00:00,2025-07-10 10:00:00+00:00,
12.83,13.4715,2025-07-10 10:00:00+00:00,2025-07-10 10:30:00+00:00,
12.98,13.629,2025-07-10 10:30:00+00:00,2025-07-10 11:00:00+00:00,
13.0,13.65,2025-07-10 11:00:00+00:00,2025-07-10 11:30:00+00:00,
12.8,13.44,2025-07-10 11:30:00+00:00,2025-07-10 12:00:00+00:00,
12.82,13.461,2025-07-10 12:00:00+00:00,2025-07-10 12:30:00+00:00,
12.8,13.44,2025-07-10 12:30:00+00:00,2025-07-10 13:00:00+00:00,
13.0,13.65,2025-07-10 13:00:00+00:00,2025-07-10 13:30:00+00:00,
12.8,13.44,2025-07-10 13:30:00+00:00,2025-07-10 14:00:00+00:00,
12.8,13.44,2025-07-10 14:00:00+00:00,2025-07-10 14:30:00+00:00,
12.42,13.041,2025-07-10 14:30:00+00:00,2025-07-10 15:00:00+00:00,
26.0,27.3,2025-07-10 15:00:00+00:00,2025-07-10 15:30:00+00:00,
27.01,28.3605,2025-07-10 15:30:00+00:00,2025-07-10 16:00:00+00:00,
28.44,29.862,2025-07-10 16:00:00+00:00,2025-07-10 16:30:00+00:00,
28.33,29.7465,2025-07-10 16:30:00+00:00,2025-07-10 17:00:00+00:00,
31.84,33.432,2025-07-10 17:00:00+00:00,2025-07-10 17:30:00+00:00,
33.0,34.65,2025-07-10 17:30:00+00:00,2025-07-10 18:00:00+00:00,
23.03,24.1815,2025-07-10 18:00:00+00:00,2025-07-10 18:30:00+00:00,
23.36,24.528,2025-07-10 18:30:00+00:00,2025-07-10 19:00:00+00:00,
23.0,24.15,2025-07-10 19:00:00+00:00,2025-07-10 19:30:00+00:00,
22.96,24.108,2025-07-10 19:30:00+00:00,2025-07-10 20:00:00+00:00,
22.0,23.1,2025-07-10 20:00:00+00:00,2025-07-10 20:30:00+00:00,
20.86,21.903,2025-07-10 20:30:00+00:00,2025-07-10 21:00:00+00:00,
20.27,21.2835,2025-07-10 21:00:00+00:00,2025-07-10 21:30:00+00:00,
18.0,18.9,2025-07-10 21:30:00+00:00,2025-07-10 22:00:00+00:00,
18.4,19.32,2025-07-10 22:00:00+00:00,2025-07-10 22:30:00+00:00,
18.4,19.32,2025-07-10 22:30:00+00:00,2025-07-10 23:00:00+00:00,
18.3,19.215,2025-07-10 23:00:00+00:00,2025-07-10 23:30:00+00:00,
17.74,18.627,2025-07-10 23:30:00+00:00,2025-07-11 00:00:00+00:00,
15.68,16.464,2025-07-11 00:00:00+00:00,2025-07-11 00:30:00+00:00,
15.04,15.792,2025-07-11 00:30:00+00:00,2025-07-11 01:00:00+00:00,
15.04,15.792,2025-07-11 01:00:00+00:00,2025-07-11 01:30:00+00:00,
15.04,15.792,2025-07-11 01:30:00+00:00,2025-07-11 02:00:00+00:00,
15.4,16.17,2025-07-11 02:00:00+00:00,2025-07-11 02:30:00+00:00,
15.48,16.254,2025-07-11 02:30:00+00:00,2025-07-11 03:00:00+00:00,
15.04,15.792,2025-07-11 03:00:00+00:00,2025-07-11 03:30:00+00:00,
15.04,15.792,2025-07-11 03:30:00+00:00,2025-07-11 04:00:00+00:00,
16.11,16.9155,2025-07-11 04:00:00+00:00,2025-07-11 04:30:00+00:00,
16.35,17.1675,2025-07-11 04:30:00+00:00,2025-07-11 05:00:00+00:00,
18.96,19.908,2025-07-11 05:00:00+00:00,2025-07-11 05:30:00+00:00,
20.4,21.42,2025-07-11 05:30:00+00:00,2025-07-11 06:00:00+00:00,
19.4,20.37,2025-07-11 06:00:00+00:00,2025-07-11 06:30:00+00:00,
19.6,20.58,2025-07-11 06:30:00+00:00,2025-07-11 07:00:00+00:00,
18.8,19.74,2025-07-11 07:00:00+00:00,2025-07-11 07:30:00+00:00,
18.02,18.921,2025-07-11 07:30:00+00:00,2025-07-11 08:00:00+00:00,
17.98,18.879,2025-07-11 08:00:00+00:00,2025-07-11 08:30:00+00:00,
16.6,17.43,2025-07-11 08:30:00+00:00,2025-07-11 09:00:00+00:00,
16.64,17.472,2025-07-11 09:00:00+00:00,2025-07-11 09:30:00+00:00,
16.0,16.8,2025-07-11 09:30:00+00:00,2025-07-11 10:00:00+00:00,
15.81,16.6005,2025-07-11 10:00:00+00:00,2025-07-11 10:30:00+00:00,
15.04,15.792,2025-07-11 10:30:00+00:00,2025-07-11 11:00:00+00:00,
15.04,15.792,2025-07-11 11:00:00+00:00,2025-07-11 11:30:00+00:00,
14.2,14.91,2025-07-11 11:30:00+00:00,2025-07-11 12:00:00+00:00,
13.8,14.49,2025-07-11 12:00:00+00:00,2025-07-11 12:30:00+00:00,
13.6,14.28,2025-07-11 12:30:00+00:00,2025-07-11 13:00:00+00:00,
13.88,14.574,2025-07-11 13:00:00+00:00,2025-07-11 13:30:00+00:00,
13.82,14.511,2025-07-11 13:30:00+00:00,2025-07-11 14:00:00+00:00,
13.69,14.3745,2025-07-11 14:00:00+00:00,2025-07-11 14:30:00+00:00,
14.09,14.7945,2025-07-11 14:30:00+00:00,2025-07-11 15:00:00+00:00,
27.04,28.392,2025-07-11 15:00:00+00:00,2025-07-11 15:30:00+00:00,
27.5,28.875,2025-07-11 15:30:00+00:00,2025-07-11 16:00:00+00:00,
27.9,29.295,2025-07-11 16:00:00+00:00,2025-07-11 16:30:00+00:00,
27.7,29.085,2025-07-11 16:30:00+00:00,2025-07-11 17:00:00+00:00,
29.4,30.87,2025-07-11 17:00:00+00:00,2025-07-11 17:30:00+00:00,
31.0,32.55,2025-07-11 17:30:00+00:00,2025-07-11 18:00:00+00:00,
21.11,22.1655,2025-07-11 18:00:00+00:00,2025-07-11 18:30:00+00:00,
21.29,22.3545,2025-07-11 18:30:00+00:00,2025-07-11 19:00:00+00:00,
21.58,22.659,2025-07-11 19:00:00+00:00,2025-07-11 19:30:00+00:00,
21.62,22.701,2025-07-11 19:30:00+00:00,2025-07-11 20:00:00+00:00,
19.98,20.979,2025-07-11 20:00:00+00:00,2025-07-11 20:30:00+00:00,
19.8,20.79,2025-07-11 20:30:00+00:00,2025-07-11 21:00:00+00:00,
18.8,19.74,2025-07-11 21:00:00+00:00,2025-07-11 21:30:00+00:00,
17.42,18.291,2025-07-11 21:30:00+00:00,2025-07-11 22:00:00+00:00,
19.0,19.95,2025-07-11 22:00:00+00:00,2025-07-11 22:30:00+00:00,
18.35,19.2675,2025-07-11 22:30:00+00:00,2025-07-11 23:00:00+00:00,
17.83,18.7215,2025-07-11 23:00:00+00:00,2025-07-11 23:30:00+00:00,
18.4,19.32,2025-07-11 23:30:00+00:00,2025-07-12 00:00:00+00:00,
15.2,15.96,2025-07-12 00:00:00+00:00,2025-07-12 00:30:00+00:00,
18.06,18.963,2025-07-12 00:30:00+00:00,2025-07-12 01:00:00+00:00,
16.86,17.703,2025-07-12 01:00:00+00:00,2025-07-12 01:30:00+00:00,
15.75,16.5375,2025-07-12 01:30:00+00:00,2025-07-12 02:00:00+00:00,
16.6,17.43,2025-07-12 02:00:00+00:00,2025-07-12 02:30:00+00:00,
17.1,17.955,2025-07-12 02:30:00+00:00,2025-07-12 03:00:00+00:00,
17.2,18.06,2025-07-12 03:00:00+00:00,2025-07-12 03:30:00+00:00,
15.95,16.7475,2025-07-12 03:30:00+00:00,2025-07-12 04:00:00+00:00,
14.91,15.6555,2025-07-12 04:00:00+00:00,2025-07-12 04:30:00+00:00,
14.82,15.561,2025-07-12 04:30:00+00:00,2025-07-12 05:00:00+00:00,
14.82,15.561,2025-07-12 05:00:00+00:00,2025-07-12 05:30:00+00:00,
15.14,15.897,2025-07-12 05:30:00+00:00,2025-07-12 06:00:00+00:00,
14.82,15.561,2025-07-12 06:00:00+00:00,2025-07-12 06:30:00+00:00,
16.58,17.409,2025-07-12 06:30:00+00:00,2025-07-12 07:00:00+00:00,
16.38,17.199,2025-07-12 07:00:00+00:00,2025-07-12 07:30:00+00:00,
17.05,17.9025,2025-07-12 07:30:00+00:00,2025-07-12 08:00:00+00:00,
15.85,16.6425,2025-07-12 08:00:00+00:00,2025-07-12 08:30:00+00:00,
13.92,14.616,2025-07-12 08:30:00+00:00,2025-07-12 09:00:00+00:00,
15.2,15.96,2025-07-12 09:00:00+00:00,2025-07-12 09:30:00+00:00,
15.6,16.38,2025-07-12 09:30:00+00:00,2025-07-12 10:00:00+00:00,
14.8,15.54,2025-07-12 10:00:00+00:00,2025-07-12 10:30:00+00:00,
13.94,14.637,2025-07-12 10:30:00+00:00,2025-07-12 11:00:00+00:00,
13.22,13.881,2025-07-12 11:00:00+00:00,2025-07-12 11:30:00+00:00,
12.96,13.608,2025-07-12 11:30:00+00:00,2025-07-12 12:00:00+00:00,
13.0,13.65,2025-07-12 12:00:00+00:00,2025-07-12 12:30:00+00:00,
11.57,12.1485,2025-07-12 12:30:00+00:00,2025-07-12 13:00:00+00:00,
11.18,11.739,2025-07-12 13:00:00+00:00,2025-07-12 13:30:00+00:00,
10.72,11.256,2025-07-12 13:30:00+00:00,2025-07-12 14:00:00+00:00,
11.18,11.739,2025-07-12 14:00:00+00:00,2025-07-12 14:30:00+00:00,
11.8,12.39,2025-07-12 14:30:00+00:00,2025-07-12 15:00:00+00:00,
25.7,26.985,2025-07-12 15:00:00+00:00,2025-07-12 15:30:00+00:00,
26.62,27.951,2025-07-12 15:30:00+00:00,2025-07-12 16:00:00+00:00,
29.0,30.45,2025-07-12 16:00:00+00:00,2025-07-12 16:30:00+00:00,
27.8,29.19,2025-07-12 16:30:00+00:00,2025-07-12 17:00:00+00:00,
28.68,30.114,2025-07-12 17:00:00+00:00,2025-07-12 17:30:00+00:00,
30.88,32.424,2025-07-12 17:30:00+00:00,2025-07-12 18:00:00+00:00,
21.37,22.4385,2025-07-12 18:00:00+00:00,2025-07-12 18:30:00+00:00,
20.84,21.882,2025-07-12 18:30:00+00:00,2025-07-12 19:00:00+00:00,
21.58,22.659,2025-07-12 19:00:00+00:00,2025-07-12 19:30:00+00:00,
21.28,22.344,2025-07-12 19:30:00+00:00,2025-07-12 20:00:00+00:00,
20.78,21.819,2025-07-12 20:00:00+00:00,2025-07-12 20:30:00+00:00,
20.0,21.0,2025-07-12 20:30:00+00:00,2025-07-12 21:00:00+00:00,
20.0,21.0,2025-07-12 21:00:00+00:00,2025-07-12 21:30:00+00:00,
18.24,19.152,2025-07-12 21:30:00+00:00,2025-07-12 22:00:00+00:00,
18.7,19.635,2025-07-12 22:00:00+00:00,2025-07-12 22:30:00+00:00,
18.15,19.0575,2025-07-12 22:30:00+00:00,2025-07-12 23:00:00+00:00,
17.5,18.375,2025-07-12 23:00:00+00:00,2025-07-12 23:30:00+00:00,
17.0,17.85,2025-07-12 23:30:00+00:00,2025-07-13 00:00:00+00:00,
16.43,17.2515,2025-07-13 00:00:00+00:00,2025-07-13 00:30:00+00:00,
17.6,18.48,2025-07-13 00:30:00+00:00,2025-07-13 01:00:00+00:00,
15.8,16.59,2025-07-13 01:00:00+00:00,2025-07-13 01:30:00+00:00,
15.84,16.632,2025-07-13 01:30:00+00:00,2025-07-13 02:00:00+00:00,
16.4,17.22,2025-07-13 02:00:00+00:00,2025-07-13 02:30:00+00:00,
16.08,16.884,2025-07-13 02:30:00+00:00,2025-07-13 03:00:00+00:00,
15.87,16.6635,2025-07-13 03:00:00+00:00,2025-07-13 03:30:00+00:00,
14.94,15.687,2025-07-13 03:30:00+00:00,2025-07-13 04:00:00+00:00,
15.82,16.611,2025-07-13 04:00:00+00:00,2025-07-13 04:30:00+00:00,
14.98,15.729,2025-07-13 04:30:00+00:00,2025-07-13 05:00:00+00:00,
15.1,15.855,2025-07-13 05:00:00+00:00,2025-07-13 05:30:00+00:00,
15.84,16.632,2025-07-13 05:30:00+00:00,2025-07-13 06:00:00+00:00,
14.98,15.729,2025-07-13 06:00:00+00:00,2025-07-13 06:30:00+00:00,
15.28,16.044,2025-07-13 06:30:00+00:00,2025-07-13 07:00:00+00:00,
14.08,14.784,2025-07-13 07:00:00+00:00,2025-07-13 07:30:00+00:00,
14.42,15.141,2025-07-13 07:30:00+00:00,2025-07-13 08:00:00+00:00,
14.9,15.645,2025-07-13 08:00:00+00:00,2025-07-13 08:30:00+00:00,
14.0,14.7,2025-07-13 08:30:00+00:00,2025-07-13 09:00:00+00:00,
14.6,15.33,2025-07-13 09:00:00+00:00,2025-07-13 09:30:00+00:00,
14.34,15.057,2025-07-13 09:30:00+00:00,2025-07-13 10:00:00+00:00,
14.4,15.12,2025-07-13 10:00:00+00:00,2025-07-13 10:30:00+00:00,
13.8,14.49,2025-07-13 10:30:00+00:00,2025-07-13 11:00:00+00:00,
14.2,14.91,2025-07-13 11:00:00+00:00,2025-07-13 11:30:00+00:00,
14.72,15.456,2025-07-13 11:30:00+00:00,2025-07-13 12:00:00+00:00,
14.8,15.54,2025-07-13 12:00:00+00:00,2025-07-13 12:30:00+00:00,
14.84,15.582,2025-07-13 12:30:00+00:00,2025-07-13 13:00:00+00:00,
14.9,15.645,2025-07-13 13:00:00+00:00,2025-07-13 13:30:00+00:00,
14.68,15.414,2025-07-13 13:30:00+00:00,2025-07-13 14:00:00+00:00,
14.68,15.414,2025-07-13 14:00:00+00:00,2025-07-13 14:30:00+00:00,
12.1,12.705,2025-07-13 14:30:00+00:00,2025-07-13 15:00:00+00:00,
26.08,27.384,2025-07-13 15:00:00+00:00,2025-07-13 15:30:00+00:00,
27.0,28.35,2025-07-13 15:30:00+00:00,2025-07-13 16:00:00+00:00,
28.48,29.904,2025-07-13 16:00:00+00:00,2025-07-13 16:30:00+00:00,
29.0,30.45,2025-07-13 16:30:00+00:00,2025-07-13 17:00:00+00:00,
30.2,31.71,2025-07-13 17:00:00+00:00,2025-07-13 17:30:00+00:00,
31.8,33.39,2025-07-13 17:30:00+00:00,2025-07-13 18:00:00+00:00,
21.44,22.512,2025-07-13 18:00:00+00:00,2025-07-13 18:30:00+00:00,
21.34,22.407,2025-07-13 18:30:00+00:00,2025-07-13 19:00:00+00:00,
20.8,21.84,2025-07-13 19:00:00+00:00,2025-07-13 19:30:00+00:00,
20.2,21.21,2025-07-13 19:30:00+00:00,2025-07-13 20:00:00+00:00,
20.8,21.84,2025-07-13 20:00:00+00:00,2025-07-13 20:30:00+00:00,
20.23,21.2415,2025-07-13 20:30:00+00:00,2025-07-13 21:00:00+00:00,
19.5,20.475,2025-07-13 21:00:00+00:00,2025-07-13 21:30:00+00:00,
18.44,19.362,2025-07-13 21:30:00+00:00,2025-07-13 22:00:00+00:00,
16.93,17.7765,2025-07-13 22:00:00+00:00,2025-07-13 22:30:00+00:00,
17.97,18.8685,2025-07-13 22:30:00+00:00,2025-07-13 23:00:00+00:00,
17.0,17.85,2025-07-13 23:00:00+00:00,2025-07-13 23:30:00+00:00,
16.34,17.157,2025-07-13 23:30:00+00:00,2025-07-14 00:00:00+00:00,
15.4,16.17,2025-07-14 00:00:00+00:00,2025-07-14 00:30:00+00:00,
15.4,16.17,2025-07-14 00:30:00+00:00,2025-07-14 01:00:00+00:00,
15.2,15.96,2025-07-14 01:00:00+00:00,2025-07-14 01:30:00+00:00,
14.98,15.729,2025-07-14 01:30:00+00:00,2025-07-14 02:00:00+00:00,
14.97,15.7185,2025-07-14 02:00:00+00:00,2025-07-14 02:30:00+00:00,
14.93,15.6765,2025-07-14 02:30:00+00:00,2025-07-14 03:00:00+00:00,
14.18,14.889,2025-07-14 03:00:00+00:00,2025-07-14 03:30:00+00:00,
14.1,14.805,2025-07-14 03:30:00+00:00,2025-07-14 04:00:00+00:00,
15.2,15.96,2025-07-14 04:00:00+00:00,2025-07-14 04:30:00+00:00,
15.4,16.17,2025-07-14 04:30:00+00:00,2025-07-14 05:00:00+00:00,
18.5,19.425,2025-07-14 05:00:00+00:00,2025-07-14 05:30:00+00:00,
20.0,21.0,2025-07-14 05:30:00+00:00,2025-07-14 06:00:00+00:00,
19.49,20.4645,2025-07-14 06:00:00+00:00,2025-07-14 06:30:00+00:00,
20.63,21.6615,2025-07-14 06:30:00+00:00,2025-07-14 07:00:00+00:00,
17.48,18.354,2025-07-14 07:00:00+00:00,2025-07-14 07:30:00+00:00,
16.8,17.64,2025-07-14 07:30:00+00:00,2025-07-14 08:00:00+00:00,
16.6,17.43,2025-07-14 08:00:00+00:00,2025-07-14 08:30:00+00:00,
16.74,17.577,2025-07-14 08:30:00+00:00,2025-07-14 09:00:00+00:00,
15.8,16.59,2025-07-14 09:00:00+00:00,2025-07-14 09:30:00+00:00,
15.4,16.17,2025-07-14 09:30:00+00:00,2025-07-14 10:00:00+00:00,
14.4,15.12,2025-07-14 10:00:00+00:00,2025-07-14 10:30:00+00:00,
12.61,13.2405,2025-07-14 10:30:00+00:00,2025-07-14 11:00:00+00:00,
12.38,12.999,2025-07-14 11:00:00+00:00,2025-07-14 11:30:00+00:00,
10.93,11.4765,2025-07-14 11:30:00+00:00,2025-07-14 12:00:00+00:00,
10.93,11.4765,2025-07-14 12:00:00+00:00,2025-07-14 12:30:00+00:00,
10.0,10.5,2025-07-14 12:30:00+00:00,2025-07-14 13:00:00+00:00,
10.0,10.5,2025-07-14 13:00:00+00:00,2025-07-14 13:30:00+00:00,
9.16,9.618,2025-07-14 13:30:00+00:00,2025-07-14 14:00:00+00:00,
12.04,12.642,2025-07-14 14:00:00+00:00,2025-07-14 14:30:00+00:00,
12.0,12.6,2025-07-14 14:30:00+00:00,2025-07-14 15:00:00+00:00,
26.28,27.594,2025-07-14 15:00:00+00:00,2025-07-14 15:30:00+00:00,
27.6,28.98,2025-07-14 15:30:00+00:00,2025-07-14 16:00:00+00:00,
27.05,28.4025,2025-07-14 16:00:00+00:00,2025-07-14 16:30:00+00:00,
26.93,28.2765,2025-07-14 16:30:00+00:00,2025-07-14 17:00:00+00:00,
27.09,28.4445,2025-07-14 17:00:00+00:00,2025-07-14 17:30:00+00:00,
28.57,29.9985,2025-07-14 17:30:00+00:00,2025-07-14 18:00:00+00:00,
19.0,19.95,2025-07-14 18:00:00+00:00,2025-07-14 18:30:00+00:00,
20.16,21.168,2025-07-14 18:30:00+00:00,2025-07-14 19:00:00+00:00,
20.6,21.63,2025-07-14 19:00:00+00:00,2025-07-14 19:30:00+00:00,
20.2,21.21,2025-07-14 19:30:00+00:00,2025-07-14 20:00:00+00:00,
20.48,21.504,2025-07-14 20:00:00+00:00,2025-07-14 20:30:00+00:00,
20.4,21.42,2025-07-14 20:30:00+00:00,2025-07-14 21:00:00+00:00,
20.44,21.462,2025-07-14 21:00:00+00:00,2025-07-14 21:30:00+00:00,
18.18,19.089,2025-07-14 21:30:00+00:00,2025-07-14 22:00:00+00:00,
16.4,17.22,2025-07-14 22:00:00+00:00,2025-07-14 22:30:00+00:00,
18.04,18.942,2025-07-14 22:30:00+00:00,2025-07-14 23:00:00+00:00,
15.42,16.191,2025-07-14 23:00:00+00:00,2025-07-14 23:30:00+00:00,
14.8,15.54,2025-07-14 23:30:00+00:00,2025-07-15 00:00:00+00:00,
14.22,14.931,2025-07-15 00:00:00+00:00,2025-07-15 00:30:00+00:00,
14.87,15.6135,2025-07-15 00:30:00+00:00,2025-07-15 01:00:00+00:00,
13.86,14.553,2025-07-15 01:00:00+00:00,2025-07-15 01:30:00+00:00,
13.8,14.49,2025-07-15 01:30:00+00:00,2025-07-15 02:00:00+00:00,
13.81,14.5005,2025-07-15 02:00:00+00:00,2025-07-15 02:30:00+00:00,
13.2,13.86,2025-07-15 02:30:00+00:00,2025-07-15 03:00:00+00:00,
15.64,16.422,2025-07-15 03:00:00+00:00,2025-07-15 03:30:00+00:00,
15.42,16.191,2025-07-15 03:30:00+00:00,2025-07-15 04:00:00+00:00,
15.2,15.96,2025-07-15 04:00:00+00:00,2025-07-15 04:30:00+00:00,
15.1,15.855,2025-07-15 04:30:00+00:00,2025-07-15 05:00:00+00:00,
18.4,19.32,2025-07-15 05:00:00+00:00,2025-07-15 05:30:00+00:00,
19.84,20.832,2025-07-15 05:30:00+00:00,2025-07-15 06:00:00+00:00,
16.4,17.22,2025-07-15 06:00:00+00:00,2025-07-15 06:30:00+00:00,
18.19,19.0995,2025-07-15 06:30:00+00:00,2025-07-15 07:00:00+00:00,
15.28,16.044,2025-07-15 07:00:00+00:00,2025-07-15 07:30:00+00:00,
14.74,15.477,2025-07-15 07:30:00+00:00,2025-07-15 08:00:00+00:00,
14.74,15.477,2025-07-15 08:00:00+00:00,2025-07-15 08:30:00+00:00,
14.6,15.33,2025-07-15 08:30:00+00:00,2025-07-15 09:00:00+00:00,
14.1,14.805,2025-07-15 09:00:00+00:00,2025-07-15 09:30:00+00:00,
13.77,14.4585,2025-07-15 09:30:00+00:00,2025-07-15 10:00:00+00:00,
13.8,14.49,2025-07-15 10:00:00+00:00,2025-07-15 10:30:00+00:00,
13.8,14.49,2025-07-15 10:30:00+00:00,2025-07-15 11:00:00+00:00,
13.8,14.49,2025-07-15 11:00:00+00:00,2025-07-15 11:30:00+00:00,
13.8,14.49,2025-07-15 11:30:00+00:00,2025-07-15 12:00:00+00:00,
13.44,14.112,2025-07-15 12:00:00+00:00,2025-07-15 12:30:00+00:00,
13.8,14.49,2025-07-15 12:30:00+00:00,2025-07-15 13:00:00+00:00,
13.49,14.1645,2025-07-15 13:00:00+00:00,2025-07-15 13:30:00+00:00,
13.06,13.713,2025-07-15 13:30:00+00:00,2025-07-15 14:00:00+00:00,
13.16,13.818,2025-07-15 14:00:00+00:00,2025-07-15 14:30:00+00:00,
13.0,13.65,2025-07-15 14:30:00+00:00,2025-07-15 15:00:00+00:00,
26.6,27.93,2025-07-15 15:00:00+00:00,2025-07-15 15:30:00+00:00,
27.0,28.35,2025-07-15 15:30:00+00:00,2025-07-15 16:00:00+00:00,
27.84,29.232,2025-07-15 16:00:00+00:00,2025-07-15 16:30:00+00:00,
27.86,29.253,2025-07-15 16:30:00+00:00,2025-07-15 17:00:00+00:00,
27.92,29.316,2025-07-15 17:00:00+00:00,2025-07-15 17:30:00+00:00,
28.4,29.82,2025-07-15 17:30:00+00:00,2025-07-15 18:00:00+00:00,
18.56,19.488,2025-07-15 18:00:00+00:00,2025-07-15 18:30:00+00:00,
18.6,19.53,2025-07-15 18:30:00+00:00,2025-07-15 19:00:00+00:00,
19.53,20.5065,2025-07-15 19:00:00+00:00,2025-07-15 19:30:00+00:00,
19.42,20.391,2025-07-15 19:30:00+00:00,2025-07-15 20:00:00+00:00,
20.0,21.0,2025-07-15 20:00:00+00:00,2025-07-15 20:30:00+00:00,
19.84,20.832,2025-07-15 20:30:00+00:00,2025-07-15 21:00:00+00:00,
18.4,19.32,2025-07-15 21:00:00+00:00,2025-07-15 21:30:00+00:00,
15.9,16.695,2025-07-15 21:30:00+00:00,2025-07-15 22:00:00+00:00,
15.5,16.275,2025-07-15 22:00:00+00:00,2025-07-15 22:30:00+00:00,
14.62,15.351,2025-07-15 22:30:00+00:00,2025-07-15 23:00:00+00:00,
14.22,14.931,2025-07-15 23:00:00+00:00,2025-07-15 23:30:00+00:00,
14.4,15.12,2025-07-15 23:30:00+00:00,2025-07-16 00:00:00+00:00,
13.6,14.28,2025-07-16 00:00:00+00:00,2025-07-16 00:30:00+00:00,
13.83,14.5215,2025-07-16 00:30:00+00:00,2025-07-16 01:00:00+00:00,
13.72,14.406,2025-07-16 01:00:00+00:00,2025-07-16 01:30:00+00:00,
13.5,14.175,2025-07-16 01:30:00+00:00,2025-07-16 02:00:00+00:00,
13.55,14.2275,2025-07-16 02:00:00+00:00,2025-07-16 02:30:00+00:00,
13.59,14.2695,2025-07-16 02:30:00+00:00,2025-07-16 03:00:00+00:00,
13.6,14.28,2025-07-16 03:00:00+00:00,2025-07-16 03:30:00+00:00,
13.38,14.049,2025-07-16 03:30:00+00:00,2025-07-16 04:00:00+00:00,
14.1,14.805,2025-07-16 04:00:00+00:00,2025-07-16 04:30:00+00:00,
13.77,14.4585,2025-07-16 04:30:00+00:00,2025-07-16 05:00:00+00:00,
15.52,16.296,2025-07-16 05:00:00+00:00,2025-07-16 05:30:00+00:00,
