index,SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
3415,2025-03-13,8,23938,26935,21893,1798,6606,0,19942,0,850,1171,1708,355,-181,-332,0,-297,999,555,-223,-514
3416,2025-03-13,9,23540,27548,21545,1736,6606,0,19942,0,840,1119,1286,309,-800,-323,-14,-495,998,589,-422,-514
3417,2025-03-13,10,23733,27773,21674,1674,6606,0,19942,0,843,1260,1224,304,-840,-204,-109,-507,988,586,-452,-485
3418,2025-03-13,11,24130,28378,22044,1668,6606,0,19942,0,106,1613,162,237,-1051,-55,-20,-1000,852,418,-1056,-360
3419,2025-03-13,12,25291,29444,23105,1661,6606,0,19942,0,14,1772,84,226,-1051,0,0,-1022,846,407,-1097,-369
3420,2025-03-13,13,27622,31753,25246,1615,6606,0,19942,0,15,1853,-64,-14,-1003,-44,-54,-795,980,388,-1097,-445
3421,2025-03-13,14,29374,33813,26854,1569,6606,81,19942,0,12,1577,-47,-22,-1001,-193,-203,-778,997,390,-1087,-496
3422,2025-03-13,15,32254,35772,29415,1470,6606,641,19942,0,7,1440,889,330,-753,-343,-355,-158,997,539,-788,-514
3423,2025-03-13,16,32768,36378,29774,1371,6606,1523,19942,0,12,1094,993,366,-671,-448,-498,-121,997,554,-746,-514
3424,2025-03-13,17,33695,35804,30481,1391,6606,2518,19942,0,13,445,1618,756,250,-451,-531,406,997,705,42,-514
3425,2025-03-13,18,33891,36002,30694,1410,6606,3464,19942,0,14,406,1660,782,306,-452,-531,430,997,714,109,-514
3426,2025-03-13,19,33997,36111,30767,1421,6606,4193,19942,0,18,-39,1793,752,1049,-451,-531,491,997,719,607,-514
3427,2025-03-13,20,33765,35878,30599,1431,6606,4612,19942,0,16,132,1793,749,1074,-452,-531,494,997,720,648,-514
3428,2025-03-13,21,33290,35403,30156,1369,6606,5010,19942,0,17,-55,1452,732,1073,-451,-531,349,997,743,898,-514
3429,2025-03-13,22,33196,35242,30101,1307,6606,5272,19942,0,17,-209,1432,729,1074,-452,-463,343,997,744,914,-514
3430,2025-03-13,23,33003,35034,29906,1282,6606,5447,19942,0,17,-295,1589,650,1059,-451,-449,419,997,722,848,-514
3431,2025-03-13,24,32696,34794,29623,1256,6606,5608,19942,0,16,-469,1600,649,1059,-452,-516,421,997,722,842,-514
3432,2025-03-13,25,32687,34799,29591,1237,6606,5801,19942,0,17,-636,1598,811,1068,-451,-530,525,997,777,795,-514
3433,2025-03-13,26,32518,34631,29404,1218,6606,5934,19942,0,17,-842,1599,824,1068,-451,-531,528,997,787,780,-514
3434,2025-03-13,27,32274,34388,29162,1102,6606,5840,19942,0,17,-891,1656,886,1056,-452,-531,565,997,982,467,-514
3435,2025-03-13,28,31941,34009,28782,986,6606,5683,19942,0,17,-1259,1659,889,1055,-451,-486,566,997,994,441,-514
3436,2025-03-13,29,31918,34029,28789,972,6606,5362,19942,0,16,-958,1647,853,937,-452,-529,519,997,995,309,-514
3437,2025-03-13,30,31756,33868,28629,958,6606,4696,19942,0,15,-845,1652,854,908,-452,-531,516,997,995,291,-514
3438,2025-03-13,31,32399,34510,29165,884,6606,4096,19942,0,15,-1080,1934,965,472,-451,-531,199,997,994,1,-514
3439,2025-03-13,32,33557,35698,30327,809,6606,3242,19942,0,16,-972,1951,973,463,-452,-530,190,997,994,-29,-514
3440,2025-03-13,33,34735,37264,31356,715,6606,2303,19942,0,17,-662,1998,991,215,-451,-531,645,997,990,-416,-514
3441,2025-03-13,34,36148,38690,32682,621,6606,1524,19942,0,15,-553,2001,992,214,-451,-530,664,997,989,-432,-514
3442,2025-03-13,35,38131,40298,34506,584,6606,709,19942,0,10,-16,2002,992,351,-452,-516,437,997,948,-75,-514
3443,2025-03-13,36,39265,41405,35633,547,6606,145,19942,0,7,371,1988,990,357,-451,-531,429,997,940,-37,-514
3444,2025-03-13,37,40017,42117,36332,551,6606,0,19942,0,3,406,1446,928,639,-452,-531,468,997,739,450,-514
3445,2025-03-13,38,40166,42265,36381,555,6606,0,19942,0,3,98,1413,922,651,-451,-531,472,997,733,488,-514
3446,2025-03-13,39,39843,41948,36109,518,6606,0,19942,0,9,-377,1833,884,903,-452,-530,883,997,980,635,-514
3447,2025-03-13,40,38951,41056,35346,481,6606,0,19942,0,9,-345,1857,880,913,-451,-531,900,997,995,649,-514
3448,2025-03-13,41,37610,39720,34094,467,6606,0,19942,0,13,-246,1887,844,847,-452,-531,649,997,995,782,-514
3449,2025-03-13,42,36784,38893,33384,453,6606,0,19942,0,13,16,1875,834,843,-451,-531,639,997,985,788,-514
